id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_999f9a2eb3f7fffc74de7925,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:17:00Z,2026-09-05T19:06:44Z,mo-92645000,territory,,,,low,media,https://novoshishminsk.ru/news/selskoe-hozyaystvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_aab2caa08519604ee0911280,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:17:00Z,2026-09-05T19:06:43Z,mo-92636000,territory,,,,low,media,https://leninogorsk-rt.ru/news/novostnaya-lenta/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_7883df75b6cd75c01ce1331f,,В центре Казани введут ограничения движения 27 и 28 октября — улице Карла Маркса,planned,2026-09-04T07:15:24Z,2026-09-05T19:06:25Z,mo-92701000,street,улица Карла Маркса,49.12494773304076,55.79623108603794,low,media,https://t.me/tatmediaofficial/158535,useful,97,False,2,1,True,True,False,ready,[],[],publish_now
evt_ab1c8e6ebea85439cb2c4c1a,,В центре Казани введут ограничения движения 27 и 28 октября — улице Пушкина,planned,2026-09-04T07:15:24Z,2026-09-05T19:06:25Z,mo-92701000,street,улица Пушкина,49.12579180688482,55.796732757045056,low,media,https://t.me/tatmediaofficial/158535,useful,97,False,2,1,True,True,False,ready,[],[],publish_now
evt_ff3a0a162c4e8d6d028be33e,,В центре Казани введут ограничения движения 27 и 28 октября — улицу Театральную,planned,2026-09-04T07:15:24Z,2026-09-05T19:06:25Z,mo-92701000,street,Театральная улица,49.12444104605762,55.79686659243734,low,media,https://t.me/tatmediaofficial/158535,useful,97,False,2,1,True,True,False,ready,[],[],publish_now
evt_c5232a15522457a5ad59e046,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:15:00Z,2026-09-05T19:06:42Z,mo-92630000,territory,,,,low,media,https://kamskoe-ustie.ru/news/sel-hoz/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_782dfb841cdc4e1278a9ea41,,Юллар төзү һәм ремонтлау - шәһәр киңлеген төзекләндерүдә өстенлекләрнең берсе.,reported,2026-09-04T07:13:01Z,2026-09-05T19:06:27Z,mo-92608000,street,улица Бигаш,52.2781819,54.9112003,low,media,https://t.me/atannary/29068,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_629359f068a24aaf3ffb57f4,,Жителям Татарстана напомнили о рисках встречи с лосями,unknown,2026-09-04T07:12:00Z,2026-09-05T19:06:45Z,mo-92650000,territory,,,,low,media,https://rsloboda-rt.ru/news/obschestvo-i-myi/ziteliam-tatarstana-napomnili-o-riskax-vstreci-s-losiami,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_46438575cc96a013641de47f,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:08:00Z,2026-09-05T19:06:38Z,mo-92610000,territory,,,,low,media,https://apastovo.ru/news/v-respublike/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_ae46caf8273766ce3f6e250a,,Министерство сельского хозяйства и продовольствия РТ открыло приём заявок на грант «Агромотиватор» для ветеранов и действующих участников специальной военной оп,unknown,2026-09-04T07:06:00Z,2026-09-05T19:06:47Z,mo-92632000,territory,,,,low,media,https://spas-rt.ru/news/apk-dela-problemy/ucastniki-svo-iz-tatarstana-mogut-polucit-do-7-mln-rublei-na-razvitie-agrobiznesa,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_fd15915887eaf79242a1d0c2,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:05:00Z,2026-09-05T19:06:35Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/selskoe-hozyaistvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_b9602693b97cccdca4f31f98,,Елабужан приглашают на сельскохозяйственную ярмарку,reported,2026-09-04T07:04:27Z,2026-09-05T19:06:29Z,,territory,,,,low,media,https://t.me/ElabugaNK/46254,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_c316830ec6e9096e8a03d254,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:03:00Z,2026-09-05T19:06:42Z,mo-92634000,territory,,,,low,media,https://laishevskyi.ru/news/kriminal/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_96a4881ecd1c03d9804a8acd,,Члены комиссии по безопасности дорожного движения говорили о езде на опасной мототехнике,reported,2026-09-04T07:00:18Z,2026-09-05T19:06:32Z,mo-92646000,territory,,,,low,media,https://t.me/nurlatinform/82221,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_7d6507cc64f907daa3713941,,Чаллы янындагы авариядә 26 яшьлек хатын-кыз һәлак булды,unknown,2026-09-04T07:00:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://shahrichalli.ru/news/kich-bgen-irtg/cally-ianyndagy-avariiada-26-iaslek-xatyn-kyz-halak-buldy,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_d9f5a7b75965c48b03133e9d,,Минсельхозпрод РТ объявляет отбор по гранту «Агромотиватор»,unknown,2026-09-04T07:00:00Z,2026-09-05T19:06:41Z,mo-92628000,territory,,,,low,media,https://zpravda.ru/news/novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromotivator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_63e5170a1eb22bc8f5056452,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:57:00Z,2026-09-05T19:06:47Z,mo-92654000,territory,,,,low,media,https://yutazy.ru/news/selskoe-hozyaystvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_59c5ad17f2e642a913f3be2f,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:56:00Z,2026-09-05T19:06:37Z,mo-92605000,territory,,,,low,media,https://aktanysh-rt.ru/news/avyl-khualygy-sulyshy/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5ffdf5202175f7d0789d6594,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:55:00Z,2026-09-05T19:06:38Z,mo-92614000,territory,,,,low,media,https://bavly-tat.ru/news/polezno-znat/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_7c5dd8e1a05933ca6c672d7c,,В Приволжском районе начался ремонт улиц Дубравной и Габишева.,in_progress,2026-09-04T06:52:30Z,2026-09-05T19:06:47Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23589,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_4a134538a5213c1674d2f4d1,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:52:00Z,2026-09-05T19:06:45Z,mo-92648000,territory,,,,low,media,https://pestrecy-rt.ru/news/v-respublike/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f6933e973f45687666d3870d,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:52:00Z,2026-09-05T19:06:44Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/selskoe-xoziaistvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_23d7d422476dfbf8dc4d5a71,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:51:00Z,2026-09-05T19:06:39Z,mo-92615000,territory,,,,low,media,https://baltaci.ru/news/trud/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_50de145c5b7601572aaba3de,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:51:00Z,2026-09-05T19:06:44Z,mo-92642000,territory,,,,low,media,https://muslumirc.ru/news/avyl-khualygy/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_f9faed7959a0f17c082e4a76,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T06:49:00Z,2026-09-05T19:06:37Z,mo-92606000,territory,,,,low,media,https://alekseyevsk.ru/news/selskoe-hozyaystvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_9c4068b026bc2a66a718cdf6,,В Азеевском поселении открылась новая спортивная площадка,resolved,2026-09-04T06:45:37Z,2026-09-05T19:06:32Z,mo-92645432,territory,,,,low,media,https://t.me/shesmauk/35796,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_3111f83cc58e33e0cae35883,,На днях пешеходную часть моста временно перекрывали из-за ремонтных работ.,in_progress,2026-09-04T06:45:09Z,2026-09-05T19:06:26Z,mo-92608000,territory,,,,low,media,https://t.me/uvt24/32665,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_aa10a7f0d734b4020aa75fe5,,В Татарстане открылся прием заявлений на получение разрешений на охоту пушных животных в общедоступных угодьях.,resolved,2026-09-04T06:37:49Z,2026-09-05T19:06:31Z,,territory,,,,low,media,https://t.me/ntr24ru/45232,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_809ceba78d9a17a8eabfb0e4,,В Азеевском поселении открылась новая спортивная площадка,resolved,2026-09-04T06:37:00Z,2026-09-05T19:06:44Z,mo-92645000,territory,,,,low,media,https://novoshishminsk.ru/news/novosti-rayona/v-azeevskom-poselenii-otkrylas-novaia-sportivnaia-ploshhadka,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_6aa726aecb79c7f8b18257fb,,"В Татарстане начался сезон гона у лосей, Госкомитет по биоресурсам предупреждает водителей об опасности.",reported,2026-09-04T06:28:46Z,2026-09-05T19:06:26Z,mo-92608000,territory,,,,low,media,https://t.me/uvt24/32664,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_33897a5eac97e89a3f78a668,,Беренче катта яшәү һәм эшләүнең үз үзенчәлекләре бар инде аның. Бүген иртән эшкә килгән төшкә безне бик күңелле буламаган күренеш көтте 😥,reported,2026-09-04T06:27:26Z,2026-09-05T19:06:30Z,mo-92628000,territory,,,,low,media,https://t.me/yasheluzan/54078,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f238d1e514383509cda1073c,,Фотофакт,unknown,2026-09-04T06:19:21Z,2026-09-05T19:06:32Z,mo-92640101,territory,,,,low,media,https://t.me/smi_menzela/28801,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_622f1c65c8e772f34d7f072e,,Бабье лето начнётся 8 сентября после шторма,reported,2026-09-04T06:17:00Z,2026-09-05T19:06:41Z,mo-92627000,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/babe-leto-nacnetsia-8-sentiabria-posle-storma,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_96ce247b572096fea6af7ce2,,Бабье лето придёт в Татарстан после осеннего шторма,reported,2026-09-04T06:10:08Z,2026-09-05T19:06:29Z,mo-92627000,territory,,,,low,media,https://t.me/zainsknews/60976,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
