id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,sourceReachable,sourceHttpStatus,sourceFinalUrl,disposition,sourceProbeError
evt_2feeba8011d954a21bfeeb33,,Каждую пятницу мы просим вас принять активное участие в финансовой помощи для закупки необходимых вещей НАШИМ РЕБЯТАМ. Традиционно сумма перевода составляет 333 руб.,unknown,2026-09-04T08:27:38Z,2026-09-05T19:31:51Z,mo-92656000,territory,,,,low,media,https://t.me/TulInformm/35565,context,42,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/TulInformm/35565,fact_and_geo_recheck,
evt_b29fea4e861cbe57465b65f0,,У челнинки сгорел гарнитур на кухне из-за замкнувшей проводки,reported,2026-09-04T08:20:33Z,2026-09-05T19:31:53Z,mo-92730000,territory,,,,low,media,https://t.me/chelny_news1/48604,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chelny_news1/48604,fact_and_geo_recheck,
evt_ac8bd66be500eed6c380a254,,Открыт отбор по гранту «Агромотиватор» для участников СВО,reported,2026-09-04T08:19:00Z,2026-09-05T20:09:14Z,mo-92650000,territory,,,,medium,media,https://rsloboda-rt.ru/news/obschestvo-i-myi/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://rsloboda-rt.ru/news/obschestvo-i-myi/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_d09de7bc2de5b7db94cdbddf,,В Урсале приступили к ремонту моста,in_progress,2026-09-04T08:17:00Z,2026-09-05T19:31:56Z,mo-92608000,territory,,,,low,media,https://almetievsk-ru.ru/news/gorod/v-ursale-pristupili-k-remontu-mosta,useful,87,False,1,1,True,False,False,ready,,,True,200,https://almetievsk-ru.ru/news/gorod/v-ursale-pristupili-k-remontu-mosta,publish_ready,
evt_00374ade811ceb56dcdf4e46,,1 сентября в нижней части Агрыза открыла двери новая гимназия №1 имени Героя Советского Союза Асафа Абдрахманова,unknown,2026-09-04T08:15:00Z,2026-09-05T19:31:53Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/pecatnaia-versiia/devianosto-let-istorii-i-novaia-zizn-gimnaziia-1-v-agryze-vstretila-ucenikov-v-novom-zdanii,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://agryz-rt.ru/news/pecatnaia-versiia/devianosto-let-istorii-i-novaia-zizn-gimnaziia-1-v-agryze-vstretila-ucenikov-v-novom-zdanii,fact_and_geo_recheck,
evt_d54b15549ba37ec096ea4fa2,,"Хлеб «Столичный» обновили: меньше жиров, больше удобства",resolved,2026-09-04T08:14:00Z,2026-09-05T19:31:58Z,mo-92624000,territory,,,,low,media,https://chuprale-online.ru/news/obschestvo/xleb-stolicnyi-obnovili-mense-zirov-bolse-udobstva,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chuprale-online.ru/news/obschestvo/xleb-stolicnyi-obnovili-mense-zirov-bolse-udobstva,fact_and_geo_recheck,
evt_c7b093cf219d2b0a2a9ea869,,"Протяжённость водопроводных сетей Альметьевска — около 320 км. Часть труб давно в эксплуатации, они подвержены коррозии и другим дефектам. И периодически это приводит к авариям. Жители сразу нескольких домов месяцами ждут, когда ответственные службы завершат ремонтные работы и восстановят тротуары. Подробнее – в сюжете Елены Бауэр.",unknown,2026-09-04T08:12:17Z,2026-09-05T19:31:44Z,mo-92608101,territory,,,,low,media,https://t.me/uvt24/32672,context,42,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/uvt24/32672,fact_and_geo_recheck,
evt_5c58384f4a9f43966de26d44,,В Зеленодольском районе отремонтировали 64 двора,reported,2026-09-04T08:11:35Z,2026-09-05T20:09:14Z,mo-92628101,territory,,,,medium,media,https://t.me/yasheluzan/54081,context,20,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/yasheluzan/54081,fact_and_geo_recheck,
evt_8200059628a858697afaad8a,,Объявлен отбор по гранту «Агромотиватор» в Татарстане,reported,2026-09-04T08:08:00Z,2026-09-05T20:10:08Z,mo-92636000,territory,,,,medium,media,https://zamansulyshy.ru/news/jemgyiyat/tatarstan-avyl-xualygy-ministrlygy-agromotivator-granty-buenca-sailap-aluny-igielan-ita,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://zamansulyshy.ru/news/jemgyiyat/tatarstan-avyl-xualygy-ministrlygy-agromotivator-granty-buenca-sailap-aluny-igielan-ita,context_only,
evt_ef26081287bd71e4ccbe7c82,,У челнинки сгорел гарнитур на кухне из-за замкнувшей проводки,unknown,2026-09-04T08:04:00Z,2026-09-05T19:32:04Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/proisshestviya/u-celninki-sgorel-garnitur-na-kuxne-iz-za-zamknuvsei-provodki,context,0,False,1,1,False,False,False,needs_review,summary_too_short|not_editorially_useful,,True,200,https://chelny-izvest.ru/news/proisshestviya/u-celninki-sgorel-garnitur-na-kuxne-iz-za-zamknuvsei-provodki,context_only,
evt_6fc00fd94230d60172c60737,,Ремонт студенческого общежития Альметьевского политехнического техникума,reported,2026-09-04T08:03:01Z,2026-09-05T20:10:08Z,mo-92608000,territory,,,,medium,media,https://t.me/atannary/29069,context,42,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/atannary/29069,fact_and_geo_recheck,
evt_2512cca920ac50b54155b9ce,,В Татарстане открыт третий отбор по гранту «Агромотиватор»,reported,2026-09-04T08:02:00Z,2026-09-05T20:10:08Z,mo-92613000,territory,,,,medium,media,https://atnya-rt.ru/news/khbrlr/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://atnya-rt.ru/news/khbrlr/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_109de77e09b19930d261ed1d,,В Елабуге из-за аварии и ремонта ограничили холодную и горячую воду,unknown,2026-09-04T08:00:00Z,2026-09-05T19:31:59Z,mo-92626101,settlement,Елабуга,52.0539938,55.7577131,low,media,https://elabuga-rt.ru/news/novosti/v-elabuge-iz-za-avarii-i-remonta-ogranicili-xolodnuiu-i-goriacuiu-vodu,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://elabuga-rt.ru/news/novosti/v-elabuge-iz-za-avarii-i-remonta-ogranicili-xolodnuiu-i-goriacuiu-vodu,fact_and_geo_recheck,
evt_2884deaf65a17e17c814f467,,Стартовал третий отбор по гранту «Агромотиватор» для ветеранов СВО,reported,2026-09-04T08:00:00Z,2026-09-05T20:10:08Z,mo-92620000,territory,,,,medium,media,https://vuslon.ru/news/obschestvo/v-tatarstane-startoval-tretii-otbor-po-grantu-agromotivator-dlia-veteranov-svo,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://vuslon.ru/news/obschestvo/v-tatarstane-startoval-tretii-otbor-po-grantu-agromotivator-dlia-veteranov-svo,context_only,
evt_4dbfd39990094f31c3fe21bf,,Объявлен отбор по гранту «Агромативатор»,reported,2026-09-04T07:58:00Z,2026-09-05T20:10:56Z,mo-92640000,territory,,,,medium,media,https://menzela.ru/news/zhizn-respubliki/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://menzela.ru/news/zhizn-respubliki/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_907bb08c31085eb9bbce8c01,,"Предупреждение о грозе, порывистом ветре и тумане в Алькеевском районе",reported,2026-09-04T07:50:46Z,2026-09-05T20:10:56Z,mo-92607000,territory,,,,medium,media,https://t.me/alki_vesti/20573,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/alki_vesti/20573,context_only,
evt_1fde0bd32ab25f7f1e6ad09e,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:41:00Z,2026-09-05T19:31:57Z,mo-92617000,territory,,,,low,media,https://bugulma-tatarstan.ru/news/news/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://bugulma-tatarstan.ru/news/news/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,fact_and_geo_recheck,
evt_34579047332c9836855586c3,,Объявлен отбор по гранту «Агромотиватор»,reported,2026-09-04T07:41:00Z,2026-09-05T20:11:36Z,mo-92618000,territory,,,,medium,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_6b6bacf0e361ae0a1104647b,,В Арском районе начали строить сотую мечеть,reported,2026-09-04T07:41:00Z,2026-09-05T20:10:56Z,mo-92612151,territory,,,,medium,media,https://arskmedia.ru/news/rayon-yaalyklary/arca-raionynda-tarixi-vakyiga-iozence-macet-tozela,useful,79,False,2,1,True,False,False,ready,,,True,200,https://arskmedia.ru/news/rayon-yaalyklary/arca-raionynda-tarixi-vakyiga-iozence-macet-tozela,publish_ready,
evt_b9516ddd4ead00a91aa81569,,"У 60-летнего мужчины из Нижнекамской больницы извлекли зубной имплант, который провалился в гайморову пазуху и оказался под глазницей",reported,2026-09-04T07:40:15Z,2026-09-05T19:31:47Z,mo-92628000,territory,,,,low,media,https://t.me/zpravda/108538,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/zpravda/108538,fact_and_geo_recheck,
evt_bf3b89f415580759d9a963fe,,"Приёмные семьи из Буинского, Спасского и Дрожжановского районов отправились в совместную поездку в Ульяновск.",unknown,2026-09-04T07:35:57Z,2026-09-05T19:31:46Z,mo-92618000,territory,,,,low,media,https://t.me/buinsknews/47198,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/buinsknews/47198,fact_and_geo_recheck,
evt_703dc6c113bcd6dc8828d081,,Открыт отбор по гранту «Агромотиватор»,reported,2026-09-04T07:30:00Z,2026-09-05T20:11:36Z,mo-92627000,territory,,,,medium,media,https://zainsk-inform.ru/news/obschestvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://zainsk-inform.ru/news/obschestvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_b768bf3e2a2a6847b4398f90,,Цифровой ID в МАКС: Татарстан в числе лидеров по заселению в гостиницы,reported,2026-09-04T07:29:00Z,2026-09-05T19:32:02Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/novosti/cifrovoi-id-v-maks-tatarstan-v-cisle-liderov-po-zaseleniiu-v-gostinicy,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nurlat-tat.ru/news/novosti/cifrovoi-id-v-maks-tatarstan-v-cisle-liderov-po-zaseleniiu-v-gostinicy,context_only,
evt_2dde5bd661c345177744b955,,Минсельхозпрод Татарстана объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:27:00Z,2026-09-05T19:31:58Z,mo-92624000,territory,,,,low,media,https://chuprale-online.ru/news/obschestvo/minselxozprod-tatarstana-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chuprale-online.ru/news/obschestvo/minselxozprod-tatarstana-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_a11ec80c5ab774a127aace26,,Открыт отбор по гранту «Агромотиватор» для участников СВО,reported,2026-09-04T07:27:00Z,2026-09-05T20:11:36Z,mo-92639000,territory,,,,medium,media,https://mendeleevskyi.ru/news/selskoe-xoziaistvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://mendeleevskyi.ru/news/selskoe-xoziaistvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_545eae072cbbd2a82439dbaf,,Минсельхозпрод РТ объявляет отбор по гранту «Агромативатор»,unknown,2026-09-04T07:23:00Z,2026-09-05T19:31:56Z,mo-92608000,territory,,,,low,media,https://almetievsk-ru.ru/news/goryachie-novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://almetievsk-ru.ru/news/goryachie-novosti/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,fact_and_geo_recheck,
evt_3b7287a55ccca29a77d247c8,,Объявлен отбор по гранту «Агромотиватор»,reported,2026-09-04T07:17:00Z,2026-09-05T20:12:16Z,mo-92645000,territory,,,,medium,media,https://novoshishminsk.ru/news/selskoe-hozyaystvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://novoshishminsk.ru/news/selskoe-hozyaystvo/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
evt_eefcc0e7062570ae8f78f0be,,Открыт третий отбор по гранту «Агромотиватор» для участников СВО,reported,2026-09-04T07:17:00Z,2026-09-05T20:11:36Z,mo-92636000,territory,,,,medium,media,https://leninogorsk-rt.ru/news/novostnaya-lenta/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://leninogorsk-rt.ru/news/novostnaya-lenta/minselxozprod-rt-obieiavliaet-otbor-po-grantu-agromativator,context_only,
